Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ISiKAMTSBewertung.json	16787	4	0	77	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	194	839	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ISiKASKCoding.json	1251	2	0	20	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	25	133	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ISiKATCCoding.json	1251	3	0	31	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	101	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ISiKAbrechnungsfall.json	14668	3	0	63	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	137	397	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-ISiKAlkoholAbusus.json	1961	3	0	126	1	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	114	2820	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ISiKAllergieUnvertraeglichkeit.json	20366	3	0	56	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	229	767	0	0	1	0	13	1	0
fsh-generated/resources/StructureDefinition-ISiKAngehoeriger.json	21846	3	0	62	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	181	958	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ISiKAtemfrequenz.json	11655	3	0	104	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	159	4423	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ISiKBerichtBundle.json	7644	3	0	119	1	0	0	0	0	25	0	0	0	0	0	0	0	1	0	0	165	430	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-ISiKBerichtSubSysteme.json	20017	4	0	24	0	0	0	0	1	31	0	0	1	0	0	0	0	2	0	0	213	1027	0	0	0	0	14	0	0
fsh-generated/resources/StructureDefinition-ISiKBinary.json	3748	2	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	37	116	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ISiKBlutdruckSystemischArteriell.json	23872	4	0	170	0	0	0	0	0	99	0	0	0	0	0	0	0	1	0	0	298	4662	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-ISiKCodeSystem.json	6663	2	0	64	1	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	111	362	0	0	0	0	6	1	0
fsh-generated/resources/StructureDefinition-ISiKCoding.json	1273	3	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	88	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ISiKDiagnose.json	22162	3	0	111	0	0	0	0	0	371	0	0	0	0	0	0	0	1	0	0	199	5670	0	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-ISiKDokumentenMetadaten.json	32863	4	0	108	1	0	0	0	0	43	0	0	0	0	0	0	0	2	0	0	248	590	0	0	1	0	16	0	1
fsh-generated/resources/StructureDefinition-ISiKDokumentenSuchergebnisse.json	3917	3	0	59	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	103	290	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ISiKEKG.json	13866	3	0	102	0	0	0	0	0	42	0	0	1	0	0	0	0	1	0	0	187	1570	0	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-ISiKFormularDaten.json	12275	3	0	49	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	112	269	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ISiKFormularDefinition.json	11790	3	0	67	1	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	128	383	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-ISiKGCS.json	19288	3	0	149	0	0	0	0	0	40	0	0	0	0	0	0	0	2	0	0	260	4896	0	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-ISiKHerzfrequenz.json	11699	3	0	100	1	0	0	0	0	71	0	0	0	0	0	0	0	1	0	0	167	1768	0	0	0	0	11	1	0
fsh-generated/resources/StructureDefinition-ISiKICD10GMCoding.json	1482	3	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	31	99	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ISiKKalender.json	11015	2	0	43	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	94	244	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ISiKKoerpergewicht.json	11719	3	0	127	1	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	164	2076	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ISiKKoerpergroesse.json	11721	3	0	97	0	0	0	0	0	32	0	0	1	0	0	0	0	1	0	0	164	2042	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ISiKKoerperkerntemperatur.json	3010	3	0	1781	1	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	131	57058	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-ISiKKoerpertemperatur.json	11736	3	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	2	0	0	158	792	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ISiKKontaktGesundheitseinrichtung.json	53577	4	0	130	0	0	0	0	1	139	0	0	0	0	0	0	0	3	0	0	504	1483	0	0	0	0	31	1	1
fsh-generated/resources/StructureDefinition-ISiKKopfumfang.json	11730	3	0	58	5	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	158	64210	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchung.json	21686	4	0	62	1	0	0	0	0	67	0	0	1	0	0	0	0	1	0	0	259	1646	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungCRP.json	2428	3	0	22	0	0	0	0	0	72	0	0	0	0	0	0	0	2	0	0	168	1568	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungGFR.json	2428	2	0	71	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	169	1620	0	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungHb.json	2421	3	0	38	1	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	170	1633	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungPCT.json	2429	3	0	38	0	0	0	0	0	36	0	0	0	0	0	0	0	1	0	0	170	1586	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungSerumkreatinin.json	2516	2	0	36	0	0	0	0	0	38	0	0	0	0	0	0	0	2	0	0	170	1545	0	0	1	0	11	0	0
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungTSH.json	2428	3	0	37	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	170	1646	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungThrombozyten.json	2501	2	0	35	1	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	169	1563	0	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-ISiKLaboruntersuchungTroponin.json	2469	3	0	35	0	0	0	0	0	22	0	0	1	0	0	0	0	1	0	0	171	1643	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ISiKLebensZustand.json	9539	3	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	122	332	0	0	0	0	9	1	0
fsh-generated/resources/StructureDefinition-ISiKLoincCoding.json	974	2	0	8	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	95	0	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ISiKMDRRelevanzFormularExtension.json	2396	3	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	22	66	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ISiKMedikament.json	17767	3	0	61	0	0	0	0	0	150	0	0	0	0	0	0	0	1	0	0	155	376	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ISiKMedikationTransaction.json	3737	3	0	31	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	79	165	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ISiKMedikationTransactionResponse.json	4179	3	0	30	1	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	83	165	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ISiKMedikationsInformation.json	44204	5	0	135	0	0	0	0	0	70	0	0	0	0	0	0	0	2	0	0	485	1114	0	0	0	0	27	0	1
fsh-generated/resources/StructureDefinition-ISiKMedikationsListe.json	8313	3	0	109	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	112	468	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-ISiKMedikationsVerabreichung.json	25839	3	0	78	1	0	0	0	1	31	0	0	0	0	0	0	0	1	0	0	216	525	0	0	0	0	13	0	0
fsh-generated/resources/StructureDefinition-ISiKMedikationsVerordnung.json	40995	5	0	174	0	0	0	0	0	68	0	0	1	0	0	0	0	2	0	0	443	1045	0	0	0	0	26	0	1
fsh-generated/resources/StructureDefinition-ISiKMedizinischeBehandlungseinheit.json	8896	3	0	46	1	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	89	233	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-ISiKOrganisation.json	18051	3	0	84	0	0	0	0	0	43	0	0	0	0	0	0	0	1	0	0	211	466	0	0	1	0	12	0	0
fsh-generated/resources/StructureDefinition-ISiKOrganisationFachabteilung.json	20919	4	0	82	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	213	475	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-ISiKPZNCoding.json	1251	2	0	8	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	24	82	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ISiKPatient.json	42368	4	0	119	0	0	0	0	0	98	0	0	0	0	0	0	0	2	0	0	360	866	0	0	0	0	22	0	1
fsh-generated/resources/StructureDefinition-ISiKPersonImGesundheitsberuf.json	18425	4	0	187	1	0	0	0	0	54	0	0	1	0	0	0	0	1	0	0	273	1494	0	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-ISiKProzedur.json	16199	3	0	72	0	0	0	0	0	688	0	0	0	0	0	0	0	1	0	0	141	350	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-ISiKRaucherStatus.json	1966	3	0	24	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	112	1560	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ISiKSauerstoffsaettigungArteriell.json	11919	3	0	120	1	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	164	2337	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-ISiKSchwangerschaftErwarteterEntbindungstermin.json	1220	2	0	23	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	127	605	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ISiKSchwangerschaftsstatus.json	2503	3	0	29	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	110	1227	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ISiKSnomedCTCoding.json	1394	2	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	83	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ISiKStandort.json	8343	3	0	39	1	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	77	212	0	0	0	0	5	1	0
fsh-generated/resources/StructureDefinition-ISiKStandortBettenstellplatz.json	1890	3	0	15	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	62	202	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ISiKStandortRaum.json	1558	2	0	16	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	62	203	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ISiKStillstatus.json	1709	3	0	23	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	107	1615	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ISiKSubscription.json	8631	3	0	1746	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	88	218	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ISiKSubscriptionNotification.json	774	2	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	88	217	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ISiKSubscriptionStatus.json	754	3	0	14	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	105	343	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ISiKTermin.json	19393	3	0	88	0	0	0	0	1	75	0	0	0	0	0	0	0	1	0	0	210	474	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ISiKTerminKontaktMitGesundheitseinrichtung.json	2431	3	0	81	1	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	295	1316	0	0	0	0	20	0	1
fsh-generated/resources/StructureDefinition-ISiKTerminPriorityExtension.json	2014	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	22	71	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ISiKTerminblock.json	3906	3	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	57	154	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ISiKValueSet.json	7845	3	0	60	1	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	128	353	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-ISiKVersicherungsverhaeltnisGesetzlich.json	11169	3	0	78	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	130	350	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-ISiKVersicherungsverhaeltnisSelbstzahler.json	6762	3	0	61	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	96	264	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-ISiKVersicherungsverhaeltnisSonstige.json	4624	2	0	51	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	77	218	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-MedicationQuantity.json	1343	3	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	82	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-PlannedEndDate.json	1821	2	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	21	65	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-PlannedStartDate.json	1939	3	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	22	65	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ScheduleName.json	1976	3	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	21	64	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-herzzeitvolumen.json	2173	2	0	64	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	137	3072	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-ideales-koerpergewicht.json	2139	3	0	16	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	138	1673	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-intrakranieller-druck-icp.json	2464	3	0	18	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	143	2058	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpergewicht-percentil-altersabhaengig.json	2935	2	0	72	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	156	2440	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpergroesse-percentil-altersabhaengig.json	2679	3	0	19	1	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	152	784	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-achsel.json	2149	3	0	17	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	136	2007	0	0	0	0	10	1	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-atemwege.json	2149	2	0	31	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	177	2011	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-blut.json	1851	3	0	16	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	132	1700	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-brust.json	2027	3	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	131	1110	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-brustwirbelsaeule.json	2088	2	0	19	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	131	1121	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-gelenk.json	2028	3	0	16	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	131	1163	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-generisch.json	2015	3	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	1	0	0	130	475	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-halswirbelsaeule.json	2083	2	0	15	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	130	1087	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-harnblase.json	2136	3	0	15	1	0	0	1	0	17	0	0	0	0	0	0	0	1	0	0	134	1694	0	0	1	0	9	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-kern.json	1771	3	0	46	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	126	756	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-leiste.json	2123	2	0	34	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	134	1699	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-lendenwirbelsaeule.json	2082	3	0	22	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	133	1098	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-myokard.json	2133	2	0	23	1	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	135	1680	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-nasal.json	2136	3	0	34	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	134	1776	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-nasen-rachen-raum.json	2321	3	0	35	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	136	2024	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-rektal.json	2142	2	0	33	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	135	2041	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-speiseroehre.json	2180	3	0	34	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	138	2039	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-stirn.json	2027	3	0	35	1	0	0	0	0	18	0	0	1	0	0	0	0	1	0	0	131	1085	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-trommelfell.json	2170	2	0	32	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	138	2015	0	0	0	0	9	1	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-unter-der-zunge.json	2177	3	0	27	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	138	2111	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-koerpertemperatur-vaginal.json	2093	2	0	32	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	135	1141	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksatrialer-druck.json	4647	3	0	149	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0	343	1928	0	0	0	0	19	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventri-herzindex-durch-indikatorverduennung.json	2010	3	0	57	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	137	1055	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventri-herzzeitvolumen-durch-indikatorverd.json	1995	3	0	27	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	133	1017	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventri-schlagvolumen-durch-indikatorverduennung.json	1930	3	0	28	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	133	1012	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventri-schlagvolumenindex-durch-indikatorverd.json	1960	2	0	16	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	133	1078	0	0	0	0	18	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventrikulaerer-druck.json	4442	3	0	32	1	0	0	0	0	38	0	0	1	0	0	0	0	1	0	0	308	1011	0	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventrikulaerer-herzindex.json	2598	3	0	19	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	161	2064	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventrikulaeres-schlagvolumen.json	2482	3	0	19	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	141	2026	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-linksventrikulaeres-schlagvolumenindex.json	2086	54	0	17	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	135	1381	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-monitoring-und-vitaldaten.json	12538	4	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	192	482	0	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-o2saettigung-im-arteriellen-blut-durch-pulsoxymetrie.json	3967	3	0	24	1	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	177	1239	0	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-o2saettigung-im-blut-postduktal-durch-pulsoxymetrie.json	2173	2	0	18	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	137	1363	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-o2saettigung-im-blut-preduktal-durch-pulsoxymetrie.json	2168	3	0	16	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	133	1386	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-pulmonalarterieller-blutdruck.json	5722	3	0	37	0	0	0	0	0	86	0	0	0	0	0	0	0	1	0	0	309	1324	0	0	0	0	19	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-pulmonalarterieller-wedge-druck.json	2492	3	0	16	0	0	0	0	0	28	0	0	0	0	0	0	0	1	0	0	139	2041	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-pulmonalvaskulaerer-widerstandsindex.json	2362	2	0	17	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	142	1703	0	0	0	0	9	1	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-puls.json	2863	3	0	20	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	151	1125	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-sd-mii-icu-rechtsatrialer-druck.json	4983	3	0	106	0	0	0	0	1	55	0	0	0	0	0	0	0	2	0	0	348	1219	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-rechtsventrikulaerer-druck.json	5069	3	0	57	0	0	0	0	0	82	0	0	1	0	0	0	0	1	0	0	293	1330	0	0	0	0	19	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-sonstige-pulsatile-druecke-generisch.json	23140	4	0	0	1	0	0	0	0	104	0	0	0	0	0	0	0	2	0	0	417	959	0	0	0	0	31	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-systemischer-vaskulaerer-widerstandsindex.json	2512	3	0	27	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	136	1698	0	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-sd-mii-icu-zentralvenoeser-blutdruck.json	2460	2	0	24	0	0	0	0	0	48	0	0	0	0	0	0	0	1	0	0	140	1707	0	0	0	0	9	0	0
fsh-generated/resources/Subscription-PatientMergeSubscriptionExample.json	763	3	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ConditionDiagnosisSeverity.json	1042	3	0	0	0	0	0	0	0	987	0	0	0	0	0	0	0	0	0	0	10	1021	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DiagnosesSCT.json	1045	2	0	0	0	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	9	2575	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-EncounterReasonCodes.json	1224	3	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	9	1882	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-FhirMimeTypeVS.json	603	2	0	0	1	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	12	343	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISiKAccountType.json	652	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	16	29	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISiKBehandlungsergebnisReha.json	779	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	31	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISiKBesondereBehandlungsformReha.json	627	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	29	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ISiKConfidentialityCodes.json	813	2	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	16	27	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISiKEntlassformReha.json	652	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISiKKernTempSctVS.json	1845	2	0	0	1	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	11	33	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISiKLocationPhysicalType.json	718	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9	25	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ISiKMDRRelevanzFormularVS.json	452	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0	0
